,mileage,engine,power,PCA1,PCA2,clusters
6361,16.52,1991.0,123.7,0.7133872300679671,-0.08831206666558149,0
6362,25.17,799.0,53.3,-2.331290710261638,0.4582387285780388,1
6363,19.33,1968.0,138.03,0.5128279184767904,0.5743593319666874,5
6364,20.0,1399.0,68.0,-0.9309681557321888,-0.16039407233414074,6
6365,17.5,1298.0,85.8,-0.5397722463011101,-0.527407927654296,3
6366,13.0,2143.0,204.0,2.1800934480679834,0.012169621361924362,5
6367,18.0,995.0,62.0,-1.1762893939467463,-0.770227358169551,3
6368,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
6369,19.0,1199.0,88.7,-0.789085272867811,-0.2524219573709949,3
6370,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
6371,12.99,2494.0,100.0,1.3923549940840998,-0.7735421467193999,2
6372,18.3,1991.0,147.9,0.7688864109612139,0.4728575189450197,5
6373,14.3,1598.0,103.52,0.3486609412883652,-0.8630163499900672,0
6374,21.1,1248.0,73.9,-1.15305752349146,0.04224524341755336,6
6375,18.5,1197.0,85.8,-0.7635751603804138,-0.37601542783545433,3
6376,16.8,1497.0,118.0,0.10613805711676827,-0.2916362190002799,0
6377,23.1,998.0,67.04,-1.7262593717364867,0.2635828698942931,1
6378,32.26,998.0,58.2,-2.9177742097163555,1.9580459649211013,1
6379,15.8,1172.0,65.0,-0.6974255452125704,-1.0953465436052743,3
6380,17.4,1497.0,117.3,0.02675160199653488,-0.18172746621040667,0
6381,20.5,1598.0,103.5,-0.39177857597258625,0.33724776181474453,6
6382,12.6,1586.0,103.3,0.5367819666717552,-1.1991556232186802,0
6383,22.74,796.0,47.3,-2.110723976462337,-0.0671959759714866,1
6384,10.5,2179.0,120.0,1.5854905402328812,-1.2084074060484318,2
6385,21.4,1197.0,83.1,-1.1397084890293803,0.1613242440408502,6
6386,11.5,2497.0,218.0,2.88018960336172,-0.004992262081770099,2
6387,21.1,1248.0,73.9,-1.15305752349146,0.04224524341755336,6
6388,20.3,998.0,68.05,-1.3807816806903916,-0.2695158655950029,3
6389,18.2,1248.0,73.74,-0.8085985041244227,-0.5206838950454006,3
6390,22.07,1199.0,73.9,-1.3195215951424855,0.2095699608404959,6
6391,22.32,1582.0,126.3,-0.3731005610218255,0.8869463481011176,6
6392,16.0,1497.0,117.3,0.1938976061953254,-0.45279525375444496,0
6393,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
6394,20.51,998.0,67.04,-1.4170392639687237,-0.23789253706217844,3
6395,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
6396,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
6397,23.5,1396.0,88.7,-1.1226834201976563,0.701231593795233,1
6398,15.0,1396.0,98.6,0.0017734451170640035,-0.8559581934936356,0
6399,16.2,1199.0,74.0,-0.6175947842060201,-0.9260838117680703,3
6400,17.01,1591.0,121.3,0.21478980911611004,-0.18214904275257002,0
6401,18.5,1197.0,82.9,-0.7956924669949574,-0.40196278905967836,3
6402,22.7,1582.0,126.24,-0.41913325816041874,0.959985048478136,6
6403,22.77,1498.0,98.59,-0.8205509252403965,0.6910239947019674,6
6404,12.99,2494.0,100.0,1.3923549940840998,-0.7735421467193999,2
6405,15.73,1968.0,174.33,1.3446520086212446,0.20211726188178775,5
6406,14.3,1598.0,103.52,0.3486609412883652,-0.8630163499900672,0
6407,11.2,2993.0,241.0,3.683490505126255,0.35008510915678404,4
6408,25.32,1198.0,77.0,-1.674240602810876,0.8661532094925765,1
6409,23.08,1461.0,63.1,-1.2888614838883519,0.4180347057980398,1
6410,18.0,1497.0,117.3,-0.04488239980294702,-0.06555555726296124,0
6411,24.07,998.0,67.1,-1.841403178646727,0.4519309646490257,1
6412,18.9,1061.0,67.0,-1.1601355109474756,-0.5236385561784216,3
6413,18.49,1493.0,100.0,-0.29911501242350375,-0.12714363260868253,6
6414,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
6415,11.57,2179.0,138.1,1.6581995300318195,-0.839286844922572,2
6416,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
6417,22.71,1461.0,84.8,-1.0043611298353623,0.5405532028318271,6
6418,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
6419,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
6420,25.2,1248.0,74.0,-1.6414490424563823,0.8369813578190333,1
6421,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
6422,22.0,1197.0,81.8,-1.22573990413883,0.2658645772670918,6
6423,16.3,1956.0,170.0,1.216239751270466,0.268721370160126,5
6424,19.64,1461.0,108.5,-0.37535790105398487,0.15819284148088605,6
6425,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
6426,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
6427,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
6428,18.19,1968.0,174.5,1.0528353399069805,0.6799431407760087,5
6429,14.0,2498.0,112.0,1.408805455634545,-0.46894533848382075,2
6430,20.3,998.0,68.05,-1.3807816806903916,-0.2695158655950029,3
6431,22.07,1199.0,73.9,-1.3195215951424855,0.2095699608404959,6
6432,14.62,1999.0,149.92,1.2388833168855704,-0.21824510293229052,5
6433,12.4,1998.0,132.0,1.3044325273335902,-0.8088360562303453,2
6434,14.02,2179.0,118.3,1.14641034303981,-0.5420760623203795,2
6435,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
6436,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
6437,17.0,1591.0,121.3,0.21598370914610157,-0.1840852412350277,0
6438,22.32,1582.0,126.3,-0.3731005610218255,0.8869463481011176,6
6439,24.7,796.0,47.3,-2.344728382340644,0.3122989265901674,1
6440,21.64,1461.0,84.8,-0.8766138266262866,0.3333799652088832,6
6441,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
6442,22.1,1248.0,76.9,-1.2392227265445166,0.2627071894814582,6
6443,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
6444,14.28,1798.0,138.03,0.940002929824126,-0.4744966366502794,0
6445,16.78,1496.0,88.73,-0.2166712321626464,-0.5578161095697525,0
6446,14.84,2143.0,170.0,1.583868109827337,0.06421970019491036,5
6447,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
6448,20.54,1598.0,103.6,-0.3954466827610157,0.34588729233851284,6
6449,17.97,1498.0,99.6,-0.2362932281960293,-0.2293144372788124,0
6450,18.5,1198.0,86.8,-0.7514664358662404,-0.36664996933738453,3
6451,10.1,2354.0,152.0,2.1685578673164216,-0.9263734375169432,2
6452,16.8,1497.0,116.4,0.08841816381219253,-0.30595200450330007,0
6453,11.78,2143.0,167.62,1.9228431777141375,-0.5495517663728022,2
6454,18.88,999.0,123.37,-0.5975487742270956,-0.0490696737783514,3
6455,17.9,2143.0,201.15,1.5635188734234409,0.9354068848388046,5
6456,18.12,1995.0,190.0,1.2607664688729638,0.8163624225437337,5
6457,11.3,2987.0,254.8,3.818182837385426,0.49041218859281477,4
6458,12.55,2982.0,169.0,2.71354709918456,-0.03733746149287671,2
6459,17.9,2143.0,136.0,0.8419869679277442,0.3524859938877012,5
6460,21.72,1498.0,108.4,-0.5865463262676229,0.5754968139093308,6
6461,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
6462,14.53,1798.0,138.1,0.9109306744064171,-0.42546535897308696,0
6463,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
6464,19.0,1199.0,88.7,-0.789085272867811,-0.2524219573709949,3
6465,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
6466,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
6467,11.5,2987.0,210.0,3.2981478242574758,0.12829416415739733,4
6468,20.14,1498.0,88.8,-0.6149788145100418,0.09420908126906148,6
6469,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
6470,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
6471,11.36,2755.0,171.5,2.648637933911258,-0.3402836768776956,2
6472,19.27,2143.0,170.0,1.0549703965411636,0.9219556279235468,5
6473,19.27,2143.0,167.62,1.0286120552506073,0.9006608969878044,5
6474,21.1,1248.0,73.9,-1.15305752349146,0.04224524341755336,6
6475,18.7,1199.0,88.7,-0.7532682719680702,-0.31050791184471754,3
6476,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
6477,21.38,1396.0,88.7,-0.8695766138394876,0.29075751551426005,6
6478,15.3,1341.0,83.0,-0.26367103143703585,-0.9604462384018796,0
6479,25.44,936.0,56.3,-2.18867181688787,0.5946368659620107,1
6480,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
6481,19.1,1197.0,82.0,-0.8772939087782633,-0.29384350945768184,3
6482,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
6483,13.5,2477.0,175.56,2.150713603483303,-0.005840627231540421,2
6484,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
6485,13.2,2400.0,215.0,2.543724052032195,0.25676440392565664,5
6486,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
6487,14.21,2143.0,203.0,2.0245566111236686,0.23750227179988448,5
6488,24.2,1498.0,98.6,-0.9911678801960078,0.9679898513527718,1
6489,20.37,1461.0,108.45,-0.4630663499091223,0.2990879624033084,6
6490,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
6491,11.1,2400.0,200.0,2.628319058599983,-0.2840477664812153,2
6492,16.98,998.0,66.1,-1.0060029906982113,-0.9297811253526718,3
6493,14.21,2143.0,203.0,2.0245566111236686,0.23750227179988448,5
6494,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
6495,20.38,1968.0,143.0,0.44251083390503587,0.822128581343473,5
6496,14.69,2993.0,258.0,3.4550932610203873,1.1779236005040128,4
6497,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
6498,18.88,999.0,123.37,-0.5975487742270956,-0.0490696737783514,3
6499,18.2,1248.0,73.8,-0.807934008125501,-0.5201470530890373,3
6500,15.4,2179.0,120.0,1.0004795255371137,-0.2596701496442965,5
6501,18.5,1197.0,80.0,-0.8278097736095011,-0.42791015028390245,3
6502,23.08,1461.0,63.12,-1.2886399852220447,0.4182136531168275,1
6503,26.59,1248.0,74.0,-1.8074011466251816,1.1061129468806146,1
6504,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
6505,18.06,1198.0,75.0,-0.829619047667867,-0.5574216206502851,3
6506,18.19,1968.0,174.5,1.0528353399069805,0.6799431407760087,5
6507,18.6,1197.0,85.8,-0.7755141606803276,-0.35665344301087987,3
6508,20.5,1598.0,103.5,-0.39177857597258625,0.33724776181474453,6
6509,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
6510,27.3,1498.0,98.6,-1.36127688949333,1.5682113809145717,1
6511,12.99,2494.0,100.0,1.3923549940840998,-0.7735421467193999,2
6512,14.7,1984.0,181.0,1.558034176104822,0.06905722994330361,5
6513,28.09,1248.0,88.5,-1.8258996180511675,1.5262795253703476,1
6514,10.5,2835.0,107.2,2.121898420217957,-1.0486649715770833,2
6515,19.7,796.0,46.3,-1.7588533006603226,-0.6647476805779294,3
6516,13.2,1995.0,170.0,1.6266666173215165,-0.31519454961306903,5
6517,23.0,1396.0,90.0,-1.0485910053881202,0.616053245393566,6
6518,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
6519,14.0,796.0,35.0,-1.2034770300288131,-1.8694860506937383,3
6520,18.1,1493.0,110.0,-0.1418035781002421,-0.11318171403064509,0
6521,21.4,1197.0,83.1,-1.1397084890293803,0.1613242440408502,6
6522,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
6523,16.09,1995.0,184.0,1.4366785750690512,0.3696299349685518,5
6524,14.67,1798.0,177.46,1.3301254492791033,-0.04619025684438611,5
6525,18.5,1198.0,86.8,-0.7514664358662404,-0.36664996933738453,3
6526,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
6527,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
6528,19.87,1461.0,83.8,-0.6763684546331755,-0.018274532125467466,6
6529,25.5,1498.0,98.6,-1.1463748840948849,1.2196956540722363,1
6530,24.5,1498.0,98.6,-1.0269848810957487,1.0260758058264945,1
6531,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
6532,12.6,1950.0,191.34,1.8881190921241688,-0.25924383455468025,5
6533,13.5,2987.0,282.0,3.8567630169651155,1.1597442082847895,4
6534,13.2,1495.0,94.0,0.2680760859473944,-1.2042406403476185,0
6535,17.5,1298.0,85.8,-0.5397722463011101,-0.527407927654296,3
6536,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
6537,18.5,1198.0,86.8,-0.7514664358662404,-0.36664996933738453,3
6538,21.1,1248.0,73.9,-1.15305752349146,0.04224524341755336,6
6539,18.5,1198.0,86.8,-0.7514664358662404,-0.36664996933738453,3
6540,20.4,1197.0,81.8,-1.034715899340212,-0.04392717992609555,6
6541,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
6542,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
6543,18.15,1198.0,82.0,-0.7628396147302701,-0.47736427273245496,3
6544,11.4,2953.0,153.86,2.653191167473425,-0.4075880914995916,2
6545,15.8,1172.0,65.0,-0.6974255452125704,-1.0953465436052743,3
6546,12.83,2179.0,147.5,1.6118724994172908,-0.5112205963026938,2
6547,22.69,1995.0,190.0,0.7151541551669114,1.7012051290267738,5
6548,20.64,1498.0,108.49,-0.4566083790301738,0.3671926407384747,6
6549,19.4,1405.0,70.0,-0.830981540109106,-0.2561626940507178,3
6550,22.74,796.0,47.3,-2.110723976462337,-0.0671959759714866,1
6551,20.0,1399.0,68.0,-0.9309681557321888,-0.16039407233414074,6
6552,18.7,1199.0,88.7,-0.7532682719680702,-0.31050791184471754,3
6553,24.0,1186.0,73.97,-1.5626083411833191,0.5784473803076666,1
6554,21.14,1498.0,103.52,-0.5713457991070805,0.41953415614258915,6
6555,20.89,1197.0,81.8,-1.0932170008097888,0.050946545714318385,6
6556,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
6557,22.32,1582.0,126.3,-0.3731005610218255,0.8869463481011176,6
6558,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
6559,16.5,1499.0,110.0,0.0554231738912572,-0.4204649158717393,0
6560,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
6561,17.6,1582.0,126.2,0.18931275980256135,-0.02783407221272253,0
6562,14.53,1798.0,138.1,0.9109306744064171,-0.42546535897308696,0
6563,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
6564,22.07,1199.0,74.0,-1.3184141018109496,0.21046469743443463,6
6565,13.8,1399.0,68.0,-0.1907501371375444,-1.3608371314577403,0
6566,17.3,1497.0,117.3,0.03869060229644823,-0.2010894510349804,0
6567,24.2,1498.0,98.6,-0.9911678801960078,0.9679898513527718,1
6568,15.15,2967.0,240.0,3.1739464887951545,1.09506573726234,4
6569,18.0,1198.0,86.7,-0.6928789276982082,-0.46435463005419414,3
6570,20.38,1968.0,143.0,0.44251083390503587,0.822128581343473,5
6571,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
6572,16.2,1493.0,110.0,0.08503742759811693,-0.481059425697555,0
6573,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
6574,19.7,796.0,46.3,-1.7588533006603226,-0.6647476805779294,3
6575,23.08,1461.0,63.12,-1.2886399852220447,0.4182136531168275,1
6576,20.3,998.0,68.05,-1.3807816806903916,-0.2695158655950029,3
6577,18.0,1198.0,86.7,-0.6928789276982082,-0.46435463005419414,3
6578,21.5,1498.0,108.5,-0.5591730322762772,0.5337951838892065,6
6579,11.5,2982.0,171.0,2.8610564689643727,-0.22274357027213068,2
6580,23.65,1248.0,88.5,-1.2958080047350027,0.6666073991592538,1
6581,16.1,796.0,37.0,-1.4320461696962794,-1.4449896374989046,3
6582,23.1,998.0,67.04,-1.7262593717364867,0.2635828698942931,1
6583,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
6584,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
6585,11.36,2755.0,171.5,2.648637933911258,-0.3402836768776956,2
6586,19.34,1462.0,103.0,-0.3994192421899098,0.051314466899213644,6
6587,19.0,998.0,66.1,-1.2471707967564662,-0.5386690318962734,3
6588,20.5,1248.0,91.72,-0.8840682100122651,0.08551539550999532,6
6589,28.4,1248.0,74.0,-2.023497052053618,1.4565648722054072,1
6590,22.71,1461.0,84.8,-1.0043611298353623,0.5405532028318271,6
6591,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
6592,18.0,1198.0,86.7,-0.6928789276982082,-0.46435463005419414,3
6593,16.6,1388.0,68.0,-0.5364138487220749,-0.8233005745151668,3
6594,18.0,1497.0,117.3,-0.04488239980294702,-0.06555555726296124,0
6595,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
6596,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
6597,22.7,1582.0,126.2,-0.41957625549303307,0.9596271538405606,6
6598,10.2,2354.0,180.0,2.466716999846585,-0.6564852063895158,2
6599,22.5,998.0,67.0,-1.655068367269619,0.1470530663092721,1
6600,17.3,1998.0,163.7,1.0704968987347312,0.42353270045237734,5
6601,17.0,1197.0,80.0,-0.6487247691107969,-0.7183399226525153,3
6602,25.4,624.0,37.48,-2.7148693157928023,0.28805776674406525,1
6603,15.8,1499.0,110.0,0.13899617599065248,-0.5559988096437584,0
6604,19.1,1405.0,70.0,-0.7951645392093655,-0.3142486485244398,3
6605,18.7,1896.0,66.0,-0.2841167926537016,-0.222202605267337,6
6606,13.5,2477.0,175.56,2.150713603483303,-0.005840627231540421,2
6607,20.7,1496.0,113.98,-0.40503797770642297,0.42709468552309277,6
6608,19.1,1197.0,81.86,-0.8788443994424138,-0.2950961406891961,3
6609,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
6610,18.5,1197.0,82.85,-0.7962462136607256,-0.4024101573566478,3
6611,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
6612,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
6613,16.51,1586.0,103.2,0.06885956161359653,-0.4429967531717676,0
6614,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
6615,18.5,1197.0,85.8,-0.7635751603804138,-0.37601542783545433,3
6616,32.26,998.0,58.2,-2.9177742097163555,1.9580459649211013,1
6617,15.0,1396.0,98.6,0.0017734451170640035,-0.8559581934936356,0
6618,13.68,2393.0,147.8,1.734944793408731,-0.2544877079540103,2
6619,25.2,1248.0,74.0,-1.6414490424563823,0.8369813578190333,1
6620,12.99,2494.0,100.6,1.3989999540733156,-0.7681737271557675,2
6621,17.21,1493.0,100.0,-0.1462958085846097,-0.37497703836323165,0
6622,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
6623,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
6624,11.5,2982.0,171.0,2.8610564689643727,-0.22274357027213068,2
6625,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
6626,16.36,2179.0,187.7,1.6356381081078073,0.5319415787681572,5
6627,17.01,1591.0,121.3,0.21478980911611004,-0.18214904275257002,0
6628,21.9,1396.0,90.0,-0.9172620020890705,0.4030714123232496,6
6629,21.0,1968.0,141.0,0.34633916541485155,0.9242781553770579,5
6630,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
6631,19.7,796.0,46.3,-1.7588533006603226,-0.6647476805779294,3
6632,25.17,799.0,53.3,-2.331290710261638,0.4582387285780388,1
6633,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
6634,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
6635,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
6636,22.54,1396.0,88.73,-1.0077367693190247,0.5156249604575023,6
6637,13.1,2400.0,215.0,2.555663052332109,0.23740241910108253,5
6638,19.87,1461.0,83.8,-0.6763684546331755,-0.018274532125467466,6
6639,18.0,1497.0,117.3,-0.04488239980294702,-0.06555555726296124,0
6640,16.1,1298.0,88.2,-0.34604640214545573,-0.777002036943804,3
6641,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
6642,26.59,1248.0,74.0,-1.8074011466251816,1.1061129468806146,1
6643,19.0,1199.0,88.7,-0.789085272867811,-0.2524219573709949,3
6644,23.84,1199.0,84.0,-1.4189850739658216,0.6426454882232739,1
6645,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
6646,25.2,1248.0,74.0,-1.6414490424563823,0.8369813578190333,1
6647,17.0,1197.0,80.0,-0.6487247691107969,-0.7183399226525153,3
6648,25.17,799.0,53.3,-2.331290710261638,0.4582387285780388,1
6649,18.53,1968.0,187.74,1.1588748559826392,0.864237014217053,5
6650,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
6651,19.7,796.0,46.3,-1.7588533006603226,-0.6647476805779294,3
6652,10.8,1997.0,246.74,2.765160589537788,-0.09242513809687877,5
6653,15.0,1368.0,90.0,-0.12241713496181011,-0.94461213221547,0
6654,21.9,624.0,37.48,-2.2970043052958253,-0.38961170211603124,1
6655,17.05,1995.0,184.0,1.3220641721898803,0.5555049892844641,5
6656,20.51,998.0,67.0,-1.4174822613013383,-0.238250431699754,3
6657,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
6658,22.07,1199.0,73.9,-1.3195215951424855,0.2095699608404959,6
6659,13.9,1799.0,130.2,0.8996881943033431,-0.6177119617303841,0
6660,14.49,2993.0,258.0,3.4789712616202144,1.1391996308548644,4
6661,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
6662,14.5,1797.0,147.4,1.0164754631304247,-0.3484815437428364,5
6663,14.53,1798.0,138.1,0.9109306744064171,-0.42546535897308696,0
6664,24.7,796.0,47.3,-2.344728382340644,0.3122989265901674,1
6665,25.6,1498.0,98.6,-1.1583138843947987,1.2390576388968109,1
6666,19.7,796.0,46.3,-1.7588533006603226,-0.6647476805779294,3
6667,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
6668,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
6669,18.5,1197.0,85.8,-0.7635751603804138,-0.37601542783545433,3
6670,10.0,3696.0,328.5,5.522570386585128,1.194554879711883,4
6671,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
6672,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
6673,22.32,1582.0,126.3,-0.3731005610218255,0.8869463481011176,6
6674,17.54,2993.0,313.0,3.723953084817643,2.221845294670696,4
6675,24.07,998.0,67.1,-1.841403178646727,0.4519309646490257,1
6676,22.54,1396.0,88.73,-1.0077367693190247,0.5156249604575023,6
6677,17.6,1496.0,88.73,-0.31457103462193814,-0.39904783400824406,0
6678,13.6,1991.0,142.0,1.264677318496531,-0.4899452268523543,5
6679,21.72,1498.0,108.4,-0.5865463262676229,0.5754968139093308,6
6680,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
6681,16.47,1198.0,74.0,-0.6508638762146003,-0.8742245453004023,3
6682,19.68,1399.0,67.0,-0.9038382880878251,-0.23129978971216578,3
6683,17.15,1995.0,147.9,0.910320079205475,0.25186706369714484,5
6684,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
6685,0.0,2179.0,115.0,2.7837109051470112,-3.2861526423256593,2
6686,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
6687,23.3,1984.0,150.0,0.18795721753609385,1.4568195807356676,6
6688,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
6689,18.16,1196.0,86.8,-0.7129414172441612,-0.4333169028583011,3
6690,28.09,1248.0,88.5,-1.8258996180511675,1.5262795253703476,1
6691,12.55,2982.0,168.7,2.7102246191899515,-0.040021671274693166,2
6692,18.0,1248.0,75.0,-0.770766087547242,-0.5481341836109204,3
6693,22.0,814.0,55.0,-1.9184901461360613,-0.13405427988377142,1
6694,18.15,1198.0,82.0,-0.7628396147302701,-0.47736427273245496,3
6695,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
6696,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
6697,17.9,2143.0,170.0,1.2185347006499805,0.6566964358268803,5
6698,20.51,998.0,67.04,-1.4170392639687237,-0.23789253706217844,3
6699,16.5,1493.0,70.0,-0.39377690591601955,-0.7808681087993371,3
6700,18.0,1248.0,75.0,-0.770766087547242,-0.5481341836109204,3
6701,18.6,1197.0,81.86,-0.8191493979428456,-0.391906064812067,3
6702,19.1,1405.0,70.0,-0.7951645392093655,-0.3142486485244398,3
6703,13.1,2446.0,75.0,1.0527267833271479,-0.9959965547138038,2
6704,20.85,1197.0,83.14,-1.0736009900472412,0.05519122214326833,6
6705,20.34,1498.0,103.2,-0.47937777536868653,0.26177512044539153,6
6706,19.5,1248.0,75.0,-0.9498510920459462,-0.25770441124230753,3
6707,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
6708,17.0,1197.0,80.0,-0.6487247691107969,-0.7183399226525153,3
6709,12.62,2198.0,158.0,1.7728732326358458,-0.44998966345576824,2
6710,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
6711,21.5,1197.0,81.8,-1.1660449026392619,0.1690546531442208,6
6712,12.05,2179.0,120.0,1.40043603558422,-0.9082966412675317,2
6713,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
6714,26.21,1248.0,88.5,-1.6014464124127916,1.1622742106683532,1
6715,18.25,1968.0,187.74,1.1923040568223973,0.810023456708245,5
6716,20.73,1373.0,91.1,-0.789170469505897,0.17676216355936816,6
6717,24.4,1498.0,98.63,-1.014713632796374,1.0069822419801018,1
6718,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
6719,18.3,1991.0,147.9,0.7688864109612139,0.4728575189450197,5
6720,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
6721,23.2,1248.0,73.94,-1.4033335324570315,0.4492048193711863,1
6722,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
6723,15.85,1499.0,110.4,0.13745664916683978,-0.5427388708557164,0
6724,19.6,1461.0,108.45,-0.37113604759978747,0.1500006792540872,6
6725,22.0,1197.0,81.8,-1.22573990413883,0.2658645772670918,6
6726,14.95,2489.0,93.7,1.083409552324958,-0.4525061123692991,2
6727,10.1,2354.0,152.0,2.1685578673164216,-0.9263734375169432,2
6728,20.5,1248.0,91.7,-0.8842897086785723,0.08533644819120759,6
6729,17.01,1582.0,126.2,0.2597528615720517,-0.14206978267771023,0
6730,19.0,1368.0,160.0,0.1752681851168372,0.4561828765246308,0
6731,18.88,999.0,123.24,-0.5989885155580925,-0.05023283135047188,3
6732,14.74,2993.0,270.9,3.5919904006385726,1.3030256135343998,4
6733,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
6734,8.7,2987.0,224.34,3.791254376397318,-0.2855361833598615,4
6735,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
6736,11.7,2354.0,177.6,2.261052155391017,-0.3875291122754335,2
6737,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
6738,21.9,1396.0,90.0,-0.9172620020890705,0.4030714123232496,6
6739,18.6,1197.0,85.8,-0.7755141606803276,-0.35665344301087987,3
